"CORP","NAME","SCHL","NAME_1","GR3","GR4","GR5","GR6","GR7","GR8"
5255,"South Madison Com Sch Corp",4935,"East Elementary School",115,121,115,108,0,0
5255,"South Madison Com Sch Corp",5053,"Pendleton Heights High School",0,0,0,0,0,0
5255,"South Madison Com Sch Corp",5057,"Pendleton Heights Middle Sch",0,0,0,0,384,401
5255,"South Madison Com Sch Corp",5061,"Pendleton Elementary School",130,132,175,145,0,0
5255,"South Madison Com Sch Corp",5064,"Maple Ridge Elementary Sch",101,100,94,95,0,0
5265,"Alexandria Com School Corp",5041,"Alexandria-Monroe High School",0,0,0,0,122,123
5265,"Alexandria Com School Corp",5065,"Alexandria-Monroe Intermediate",107,99,117,135,0,0
5265,"Alexandria Com School Corp",5069,"Alexandria-Monroe Elementary",0,0,0,0,0,0
5275,"Anderson Community School Corp",4945,"Anderson High School",0,0,0,0,0,0
5275,"Anderson Community School Corp",4953,"Edgewood Elementary School",48,62,54,0,0,0
5275,"Anderson Community School Corp",4977,"Tenth Street Elementary Sch",106,85,98,0,0,0
5275,"Anderson Community School Corp",5023,"Southview Preschool Center",0,0,0,0,0,0
5275,"Anderson Community School Corp",5033,"Valley Grove Elementary Sch",108,87,78,0,0,0
5275,"Anderson Community School Corp",5076,"Highland Middle School",0,0,0,504,488,521
5275,"Anderson Community School Corp",5102,"Eastside Elementary School",98,101,89,0,0,0
5275,"Anderson Community School Corp",5142,"Anderson Elementary School",91,74,59,0,0,0
5275,"Anderson Community School Corp",5146,"Erskine Elementary School",83,66,88,0,0,0
5280,"Elwood Community School Corp",5149,"Elwood Community High School",0,0,0,0,0,0
5280,"Elwood Community School Corp",5151,"Elwood Community Middle Sch",0,128,115,122,131,110
5280,"Elwood Community School Corp",5157,"Elwood Elementary School",130,0,0,0,0,0
5300,"M S D Decatur Township",5177,"Decatur Central High School",0,0,0,0,0,0
5300,"M S D Decatur Township",5178,"Gold Academy",102,91,107,88,0,0
5300,"M S D Decatur Township",5179,"Blue Academy",102,95,102,100,0,0
5300,"M S D Decatur Township",5181,"Decatur Middle Sch",0,0,0,0,446,454
5300,"M S D Decatur Township",5185,"Stephen Decatur Elem Sch",96,76,81,106,0,0
5300,"M S D Decatur Township",5187,"Valley Mills Elementary Sch",95,78,104,101,0,0
5300,"M S D Decatur Township",5188,"Decatur Discovery Academy",0,0,0,0,39,41
5300,"M S D Decatur Township",5189,"West Newton Elementary School",87,91,89,98,0,0
5300,"M S D Decatur Township",5192,"Liberty Early Elementary School",0,0,0,0,0,0
5310,"Franklin Township Com Sch Corp",5193,"Franklin Central High School",0,0,0,0,0,0
5310,"Franklin Township Com Sch Corp",5194,"South Creek Elementary",96,121,114,0,0,0
5310,"Franklin Township Com Sch Corp",5195,"Franklin Township Middle Schl East",0,0,0,387,400,392
5310,"Franklin Township Com Sch Corp",5197,"Franklin Township Middle Sch West",0,0,0,315,293,270
5310,"Franklin Township Com Sch Corp",5198,"Thompson Crossing Elementary Schl",115,125,118,0,0,0
5310,"Franklin Township Com Sch Corp",5200,"Mary Adams Elem Sch",87,71,88,0,0,0
5310,"Franklin Township Com Sch Corp",5202,"Arlington Elementary School",97,106,89,0,0,0
5310,"Franklin Township Com Sch Corp",5203,"Lillie Idella Kitley Elementary",154,163,156,0,0,0
5310,"Franklin Township Com Sch Corp",5205,"Bunker Hill Elementary School",102,106,92,0,0,0
5330,"M S D Lawrence Township",5275,"Lawrence Central High School",0,0,0,0,0,0
5330,"M S D Lawrence Township",5276,"Lawrence North High School",0,0,0,0,0,0
5330,"M S D Lawrence Township",5277,"Belzer Middle School",0,0,0,2,551,578
5330,"M S D Lawrence Township",5281,"Brook Park Elementary School",124,108,100,97,0,0
5330,"M S D Lawrence Township",5283,"Mary Evelyn Castle Elem Sch",100,107,105,99,0,0
5330,"M S D Lawrence Township",5284,"Early Learning Center",0,0,0,0,0,0
5330,"M S D Lawrence Township",5285,"Crestview Elementary School",63,48,51,51,0,0
5330,"M S D Lawrence Township",5287,"Amy Beverland Elementary",113,121,100,138,0,0
5330,"M S D Lawrence Township",5289,"Harrison Hill Elem Sch",121,99,113,94,0,0
5330,"M S D Lawrence Township",5291,"Fall Creek Valley Middle Sch",0,0,0,1,578,546
5330,"M S D Lawrence Township",5293,"Indian Creek Elem Sch",100,121,111,93,0,0
5330,"M S D Lawrence Township",5294,"Forest Glen Elem Sch",95,85,88,92,0,0
5330,"M S D Lawrence Township",5295,"Winding Ridge Elementary School",106,91,94,115,0,0
5330,"M S D Lawrence Township",5296,"Oaklandon Elementary School",99,101,103,100,0,0
5330,"M S D Lawrence Township",5298,"Skiles Test Elementary School",81,85,82,72,0,0
5330,"M S D Lawrence Township",5299,"Sunnyside Elementary Sch",128,115,107,116,0,0
5340,"M S D Perry Township",5307,"Perry Meridian High School",0,0,0,0,0,0
5340,"M S D Perry Township",5309,"Southport High School",0,0,0,0,0,0
5340,"M S D Perry Township",5310,"Southport 6th Grade Academy",0,0,0,503,0,0
5340,"M S D Perry Township",5312,"Perry Meridian 6th Grade Academy",0,0,0,566,0,0
5340,"M S D Perry Township",5315,"Southport Middle School",0,0,0,0,516,491
5340,"M S D Perry Township",5319,"Perry Meridian Middle School",0,0,0,0,604,514
5340,"M S D Perry Township",5321,"William Henry Burkhart Elem",90,79,72,0,0,0
5340,"M S D Perry Township",5322,"Mary Bryan Elementary Sch",106,130,112,0,0,0
5340,"M S D Perry Township",5325,"Clinton Young Elem Sch",116,102,113,0,0,0
5340,"M S D Perry Township",5333,"Glenns Valley Elem Sch",106,104,112,0,0,0
5340,"M S D Perry Township",5337,"Abraham Lincoln Elem Sch",127,140,145,0,0,0
5340,"M S D Perry Township",5338,"Douglas MacArthur Elem School",108,104,107,0,0,0
5340,"M S D Perry Township",5345,"Homecroft Elementary School",85,103,73,0,0,0
5340,"M S D Perry Township",5347,"Southport Elementary School",88,83,81,0,0,0
5340,"M S D Perry Township",5351,"Winchester Village Elementary",104,92,87,0,0,0
5340,"M S D Perry Township",5366,"Jeremiah Gray-Edison Elem",87,83,108,0,0,0
5340,"M S D Perry Township",5372,"Rosa Parks-Edison Elem",97,98,91,0,0,0
5350,"M S D Pike Township",5349,"Fishback Creek Public Aca",97,91,92,0,0,0
5350,"M S D Pike Township",5352,"Deer Run Elementary",107,106,105,0,0,0
5350,"M S D Pike Township",5353,"Pike High School",0,0,0,0,0,0
5350,"M S D Pike Township",5354,"College Park Elem Sch",71,68,48,0,0,0
5350,"M S D Pike Township",5355,"Lincoln Middle School",0,0,0,246,284,264
5350,"M S D Pike Township",5356,"Guion Creek Middle School",0,0,0,285,281,292
5350,"M S D Pike Township",5357,"Central Elementary School",112,115,95,0,0,0
5350,"M S D Pike Township",5358,"Eagle Creek Elementary School",88,105,102,0,0,0
5350,"M S D Pike Township",5359,"Eastbrook Elementary School",118,102,102,0,0,0
5350,"M S D Pike Township",5360,"Guion Creek Elementary School",123,124,133,0,0,0
5350,"M S D Pike Township",5363,"Snacks Crossing Elem Sch",99,100,98,0,0,0
5350,"M S D Pike Township",5378,"New Augusta Pub Aca-South",93,98,96,0,0,0
5350,"M S D Pike Township",5380,"New Augusta Public Academy-North",0,0,0,276,266,288
5360,"M S D Warren Township",5361,"Warren Central High School",0,0,0,0,0,0
5360,"M S D Warren Township",5364,"Creston Middle School",0,0,0,0,323,295
5360,"M S D Warren Township",5367,"Stonybrook Middle School",0,0,0,0,313,315
5360,"M S D Warren Township",5368,"Raymond Park Middle School",0,0,0,0,323,299
5360,"M S D Warren Township",5369,"Eastridge Elementary School",88,88,0,0,0,0
5360,"M S D Warren Township",5370,"Hawthorne Elementary School",93,81,0,0,0,0
5360,"M S D Warren Township",5373,"Grassy Creek Elementary Sch",104,77,0,0,0,0
5360,"M S D Warren Township",5375,"Lakeside Elementary School",114,108,0,0,0,0
5360,"M S D Warren Township",5377,"Lowell Elementary School",121,89,0,0,0,0
5360,"M S D Warren Township",5386,"Pleasant Run Elementary Sch",105,90,0,0,0,0
5360,"M S D Warren Township",5389,"Sunny Heights Elementary Sch",104,104,0,0,0,0
5360,"M S D Warren Township",5391,"Brookview Elementary School",128,113,0,0,0,0
5360,"M S D Warren Township",5395,"Warren Early Childhood Ctr",0,0,0,0,0,0
5360,"M S D Warren Township",5397,"Liberty Park Elementary Sch",101,95,0,0,0,0
5360,"M S D Warren Township",5399,"Creston Intermediate Academy",0,0,300,300,0,0
5360,"M S D Warren Township",5401,"Stonybrook Intermediate Academy",0,0,286,315,0,0
5360,"M S D Warren Township",5402,"Raymond Park Intermediate",0,0,295,321,0,0
5370,"M S D Washington Township",5403,"Allisonville Elementary Sch",157,165,153,0,0,0
5370,"M S D Washington Township",5406,"Crooked Creek Elementary Sch",121,98,94,0,0,0
5370,"M S D Washington Township",5418,"Greenbriar Elementary School",114,127,116,0,0,0
5370,"M S D Washington Township",5424,"John Strange Elementary Sch",60,78,67,0,0,0
5370,"M S D Washington Township",5427,"Nora Elementary School",119,113,117,0,0,0
5370,"M S D Washington Township",5430,"Spring Mill Elementary School",105,104,130,0,0,0
5370,"M S D Washington Township",5434,"Hilltop School",0,0,0,0,0,0
5370,"M S D Washington Township",5436,"Fox Hill Elementary Sch",126,127,124,0,0,0
5370,"M S D Washington Township",5442,"Eastwood Middle School",0,0,0,247,261,272
5370,"M S D Washington Township",5445,"Northview Middle School",0,0,0,251,282,289
5370,"M S D Washington Township",5448,"Westlane Middle School",0,0,0,270,313,318
5370,"M S D Washington Township",5451,"North Central High School",0,0,0,0,0,0
5375,"M S D Wayne Township",5213,"Ben Davis High School",0,0,0,0,0,0
5375,"M S D Wayne Township",5219,"Ben Davis Ninth Grade Center",0,0,0,0,0,0
5375,"M S D Wayne Township",5221,"Chapel Hill 7th & 8th Grade Center",0,0,0,0,598,602
5375,"M S D Wayne Township",5222,"Lynhurst 7th & 8th Grade Center",0,0,0,0,628,574
5375,"M S D Wayne Township",5223,"Maplewood Elementary School",106,95,88,107,0,0
5375,"M S D Wayne Township",5227,"Chapel Glen Elementary School",96,98,106,105,0,0
5375,"M S D Wayne Township",5241,"Garden City Elementary School",138,138,100,132,0,0
5375,"M S D Wayne Township",5257,"McClelland Elementary School",124,103,117,100,0,0
5375,"M S D Wayne Township",5261,"Rhoades Elementary School",100,100,108,102,0,0
5375,"M S D Wayne Township",5265,"Robey Elementary School",138,119,133,93,0,0
5375,"M S D Wayne Township",5267,"North Wayne Elem School",120,115,91,105,0,0
5375,"M S D Wayne Township",5270,"Stout Field Elementary School",104,101,98,94,0,0
5375,"M S D Wayne Township",5271,"Sanders School",2,5,2,3,6,5
5375,"M S D Wayne Township",5273,"Westlake Elementary School",105,114,109,90,0,0
5375,"M S D Wayne Township",5274,"Chapelwood Elementary School",103,102,112,113,0,0
5375,"M S D Wayne Township",5288,"Achieve Virtual Education Academy",0,0,0,0,0,0
5375,"M S D Wayne Township",5446,"Bridgeport Elementary School",102,97,116,89,0,0
5375,"M S D Wayne Township",5447,"Ben Davis University High School",0,0,0,0,0,0
5380,"Beech Grove City Schools",5449,"Beech Grove Sr High School",0,0,0,0,0,0
5380,"Beech Grove City Schools",5453,"Beech Grove Middle School",0,0,0,0,244,238
5380,"Beech Grove City Schools",5457,"Central Elementary School",220,0,0,0,0,0
5380,"Beech Grove City Schools",5461,"South Grove Intermediate School",0,193,218,197,0,0
5380,"Beech Grove City Schools",5463,"Hornet Park Elementary School",0,0,0,0,0,0
5385,"Indianapolis Public Schools",5469,"Arsenal Technical High School",0,0,0,0,0,0
5385,"Indianapolis Public Schools",5473,"Crispus Attucks Medical Magnet HS",0,0,0,0,0,0
5385,"Indianapolis Public Schools",5477,"Broad Ripple Mgnt HS for Prfm Arts",0,0,0,0,0,0
5385,"Indianapolis Public Schools",5483,"Northwest Community High School",0,0,0,0,0,0
5385,"Indianapolis Public Schools",5485,"Shortridge Law & Public Plcy Mg HS",0,0,0,0,0,0
5385,"Indianapolis Public Schools",5494,"John Marshall Community High Sch",0,0,0,0,0,0
5385,"Indianapolis Public Schools",5498,"Cold Spring School",46,43,45,28,0,0
5385,"Indianapolis Public Schools",5503,"Key Learning Community Jr High Sch",0,0,0,55,43,28
5385,"Indianapolis Public Schools",5507,"Shortridge Law & Pub Pol Mag Jr HS",0,0,0,65,179,102
5385,"Indianapolis Public Schools",5509,"Broad Ripple Mgnt Jr HS-Prfm Arts",0,0,0,113,201,147
5385,"Indianapolis Public Schools",5512,"Crispus Attucks Med Mgnt Jr HS",0,0,0,88,246,194
5385,"Indianapolis Public Schools",5513,"George Washington Comm Jr HS",0,0,0,0,278,255
5385,"Indianapolis Public Schools",5514,"Washington Irving School 14",63,56,53,54,0,0
5385,"Indianapolis Public Schools",5515,"Thomas D Gregg School 15",96,70,74,66,0,0
5385,"Indianapolis Public Schools",5516,"Northwest Community Jr High School",0,0,0,0,192,265
5385,"Indianapolis Public Schools",5517,"John Marshall Community Jr HS",0,0,0,0,175,219
5385,"Indianapolis Public Schools",5522,"Key Learning Community Elem Sch",46,36,48,0,0,0
5385,"Indianapolis Public Schools",5528,"Longfellow Magnet Middle School",0,0,0,0,159,190
5385,"Indianapolis Public Schools",5531,"James A Garfield Sch 31",73,76,86,84,26,18
5385,"Indianapolis Public Schools",5534,"Eleanor Skillen School 34",76,64,59,57,0,0
5385,"Indianapolis Public Schools",5539,"William McKinley School 39",83,67,68,64,0,0
5385,"Indianapolis Public Schools",5542,"Elder W Diggs School 42",78,69,63,63,0,0
5385,"Indianapolis Public Schools",5543,"James Whitcomb Riley Sch 43",70,52,51,55,39,14
5385,"Indianapolis Public Schools",5544,"Riverside School 44",59,53,49,55,0,0
5385,"Indianapolis Public Schools",5546,"Daniel Webster School 46",67,55,54,36,39,36
5385,"Indianapolis Public Schools",5548,"Louis B Russell Jr School 48",58,45,37,46,0,0
5385,"Indianapolis Public Schools",5549,"William Penn School 49",128,100,88,95,0,0
5385,"Indianapolis Public Schools",5551,"James Russell Lowell School 51",97,76,66,66,0,0
5385,"Indianapolis Public Schools",5554,"Brookside School 54",97,80,66,73,0,0
5385,"Indianapolis Public Schools",5555,"Eliza A Blaker School 55",37,18,27,20,0,0
5385,"Indianapolis Public Schools",5556,"Francis W Parker School 56",27,33,31,27,19,16
5385,"Indianapolis Public Schools",5557,"George W Julian School 57",41,30,38,12,0,0
5385,"Indianapolis Public Schools",5558,"Ralph Waldo Emerson School 58",53,51,42,58,0,0
5385,"Indianapolis Public Schools",5560,"William A Bell Sch 60 Reggio Acad",27,0,0,0,0,0
5385,"Indianapolis Public Schools",5563,"Wendell Phillips School 63",74,40,51,34,0,0
5385,"Indianapolis Public Schools",5565,"Raymond F Brandes School 65",36,31,39,33,0,0
5385,"Indianapolis Public Schools",5567,"Stephen Collins Foster Sch 67",76,65,62,55,0,0
5385,"Indianapolis Public Schools",5569,"Joyce Kilmer School 69",68,53,56,58,0,0
5385,"Indianapolis Public Schools",5570,"Mary E Nicholson School 70",65,68,64,0,0,0
5385,"Indianapolis Public Schools",5574,"Theodore Potter School 74",35,41,25,24,0,0
5385,"Indianapolis Public Schools",5577,"Merle Sidener Gifted Academy",48,56,51,49,47,48
5385,"Indianapolis Public Schools",5579,"Carl Wilde School 79",111,100,95,83,0,0
5385,"Indianapolis Public Schools",5582,"Christian Park School 82",52,62,46,51,0,0
5385,"Indianapolis Public Schools",5583,"Floro Torrence School 83",46,49,40,30,0,0
5385,"Indianapolis Public Schools",5587,"George W Carver School 87",34,36,28,11,22,14
5385,"Indianapolis Public Schools",5588,"Anna Brochhausen School 88",51,40,30,59,0,0
5385,"Indianapolis Public Schools",5590,"Ernie Pyle School 90",50,45,54,40,0,0
5385,"Indianapolis Public Schools",5591,"Rousseau Mc Clellan 91",59,46,42,36,38,22
5385,"Indianapolis Public Schools",5593,"George H Fisher School 93",75,44,42,47,0,0
5385,"Indianapolis Public Schools",5596,"Meredith Nicholson School 96",77,57,76,46,0,0
5385,"Indianapolis Public Schools",5601,"H L Harshman Middle School",0,0,0,0,252,181
5385,"Indianapolis Public Schools",5602,"Francis Bellamy Pre-School Center",0,0,0,0,0,0
5385,"Indianapolis Public Schools",5603,"Francis Scott Key School 103",55,41,58,72,0,0
5385,"Indianapolis Public Schools",5605,"Charles W Fairbanks Sch 105",55,51,56,52,0,0
5385,"Indianapolis Public Schools",5606,"Robert Lee Frost School 106",59,31,45,38,21,13
5385,"Indianapolis Public Schools",5607,"Lew Wallace School 107",44,49,36,30,0,0
5385,"Indianapolis Public Schools",5609,"Jonathan Jennings School 109",37,48,33,35,0,0
5385,"Indianapolis Public Schools",5614,"Paul I Miller School 114",67,67,59,50,0,0
5385,"Indianapolis Public Schools",5619,"George S Buck Elementary School",65,62,53,48,0,0
5385,"Indianapolis Public Schools",5623,"Arlington Woods Elementary School",66,74,54,50,0,0
5385,"Indianapolis Public Schools",5631,"Key Learning Community High School",0,0,0,0,0,0
5385,"Indianapolis Public Schools",5635,"Center For Inquiry",46,46,38,41,29,33
5385,"Indianapolis Public Schools",5643,"George Washington Community HS",0,0,0,0,0,0
5385,"Indianapolis Public Schools",5659,"Center for Inquiry II",47,44,40,33,37,26
5385,"Indianapolis Public Schools",5662,"Clarence Farrington School 61",91,76,63,40,0,0
5385,"Indianapolis Public Schools",5668,"Center for Inquiry III",36,24,24,23,22,0
5385,"Indianapolis Public Schools",5674,"Frederick Douglass School 19",47,53,48,49,47,27
5385,"Indianapolis Public Schools",5909,"Gambold Preparatory Magnet HS",0,0,0,0,0,0
5390,"Southside Sp Srvs Of Marion Co",5320,"RISE Learning Center",7,5,9,4,13,8
5400,"School Town of Speedway",5889,"Speedway Junior High School",0,0,0,0,130,117
5400,"School Town of Speedway",5891,"Speedway Senior High School",0,0,0,0,0,0
5400,"School Town of Speedway",5893,"James A Allison Elem School 3",41,34,39,31,0,0
5400,"School Town of Speedway",5897,"Carl G Fisher Elem School 1",29,17,26,21,0,0
5400,"School Town of Speedway",5901,"Arthur C Newby Elem School 2",18,20,31,32,0,0
5400,"School Town of Speedway",5905,"Frank H Wheeler Elem School 4",55,46,43,36,0,0
5455,"Culver Community Schools Corp",5245,"Culver Community High Sch",0,0,0,0,0,0
5455,"Culver Community Schools Corp",5928,"Culver Elementary School",74,85,59,71,0,0
5455,"Culver Community Schools Corp",5931,"Culver Community Middle Sch",0,0,0,0,70,65
5470,"Argos Community Schools",5936,"Argos Community Elementary",39,51,42,51,0,0
5470,"Argos Community Schools",5937,"Argos Comm Jr-Sr High School",0,0,0,0,51,52
5480,"Bremen Public Schools",5941,"Bremen Senior High School",0,0,0,0,0,0
5480,"Bremen Public Schools",5943,"Bremen Elem/Middle School",90,129,107,102,127,100
5485,"Plymouth Community School Corp",5933,"Menominee Elementary School",72,80,0,0,0,0
5485,"Plymouth Community School Corp",5945,"Plymouth High School",0,0,0,0,0,0
5485,"Plymouth Community School Corp",5949,"Lincoln Junior High School",0,0,0,2,327,297
5485,"Plymouth Community School Corp",5956,"Riverside Intermediate",0,0,263,259,0,0
5485,"Plymouth Community School Corp",5961,"Jefferson Elementary School",65,59,0,0,0,0
5485,"Plymouth Community School Corp",5965,"Washington Discovery Academy",65,75,0,0,0,0
5485,"Plymouth Community School Corp",5969,"Webster Elementary School",55,71,0,0,0,0
5495,"Triton School Corporation",5922,"Triton Elementary School",63,62,70,53,0,0
5495,"Triton School Corporation",5923,"Triton Jr-Sr High Sch",0,0,0,0,95,79
5520,"Shoals Community School Corp",5985,"Shoals Comm Jr-Sr High Sch",0,0,0,0,45,38
5520,"Shoals Community School Corp",5989,"Shoals Community Elem School",37,43,51,40,0,0
5525,"Loogootee Community Sch Corp",5997,"Loogootee Elementary School",72,69,0,0,0,0
5525,"Loogootee Community Sch Corp",6001,"Loogootee Intermediate School",0,0,67,70,0,0
5525,"Loogootee Community Sch Corp",6003,"Loogootee Jr/Sr High School",0,0,0,0,85,71
5615,"Maconaquah School Corp",6012,"Pipe Creek Elementary School",0,0,0,0,0,0
5615,"Maconaquah School Corp",6032,"Maconaquah High School",0,0,0,0,0,0
5615,"Maconaquah School Corp",6033,"Maconaquah Middle School",0,0,0,166,172,183
5615,"Maconaquah School Corp",6035,"Maconaquah Elementary School",174,170,180,0,0,0
5620,"North Miami Community Schools",6049,"North Miami Middle/High School",0,0,0,0,75,89
5620,"North Miami Community Schools",6051,"North Miami Elem School",80,65,56,83,0,0
5625,"Oak Hill United School Corp",2305,"Oak Hill Junior High School",0,0,0,0,154,120
5625,"Oak Hill United School Corp",2306,"Swayzee Elementary School",0,0,122,133,0,0
5625,"Oak Hill United School Corp",6069,"Oak Hill High School",0,0,0,0,0,0
5625,"Oak Hill United School Corp",6073,"Converse Elementary School",0,0,0,0,0,0
5625,"Oak Hill United School Corp",6081,"Sweetser Elementary School",105,138,0,0,0,0
5635,"Peru Community Schools",6085,"Peru High School",0,0,0,0,0,0
5635,"Peru Community Schools",6089,"Peru Junior High School",0,0,0,2,168,189
5635,"Peru Community Schools",6093,"Blair Pointe Upper Elementary",160,170,156,170,0,0
5635,"Peru Community Schools",6097,"Elmwood Primary Learning Center",0,0,0,0,0,0
5705,"Richland-Bean Blossom C S C",6117,"Stinesville Elementary School",36,34,28,0,0,0
5705,"Richland-Bean Blossom C S C",6144,"Edgewood Early Childhood Cntr",0,0,0,0,0,0
5705,"Richland-Bean Blossom C S C",6146,"Edgewood High School",0,0,0,0,0,0
5705,"Richland-Bean Blossom C S C",6147,"Edgewood Junior High School",0,0,0,209,215,216
5705,"Richland-Bean Blossom C S C",6151,"Edgewood Primary School",0,0,0,0,0,0
5705,"Richland-Bean Blossom C S C",6153,"Edgewood Intermediate School",194,200,154,0,0,0
5740,"Monroe County Com Sch Corp",6123,"Unionville Elementary School",32,30,39,25,0,0
5740,"Monroe County Com Sch Corp",6134,"Lakeview Elementary School",76,67,70,67,0,0
5740,"Monroe County Com Sch Corp",6157,"Grandview Elementary School",51,52,62,71,0,0
5740,"Monroe County Com Sch Corp",6162,"Highland Park Elem Sch",38,46,42,46,0,0
5740,"Monroe County Com Sch Corp",6164,"Summit Elementary School",70,74,70,68,0,0
5740,"Monroe County Com Sch Corp",6166,"Bloomington High School South",0,0,0,0,0,0
5740,"Monroe County Com Sch Corp",6168,"Bloomington High School North",0,0,0,0,0,0
5740,"Monroe County Com Sch Corp",6170,"Tri-North Middle School",0,0,0,0,274,291
5740,"Monroe County Com Sch Corp",6172,"Lora L Batchelor Middle Sch",0,0,0,0,286,249
5740,"Monroe County Com Sch Corp",6173,"Binford Elementary School",140,108,133,116,0,0
5740,"Monroe County Com Sch Corp",6181,"Arlington Heights Elem Sch",42,56,38,40,0,0
5740,"Monroe County Com Sch Corp",6187,"Childs Elementary School",58,67,81,67,0,0
5740,"Monroe County Com Sch Corp",6189,"Clear Creek Elementary School",52,57,64,69,0,0
5740,"Monroe County Com Sch Corp",6197,"Fairview Elementary School",52,43,29,49,0,0
5740,"Monroe County Com Sch Corp",6202,"The Acad of Sci & Entrepreneurship",0,0,0,0,0,0
5740,"Monroe County Com Sch Corp",6213,"Marlin Elementary School",28,40,37,36,0,0
5740,"Monroe County Com Sch Corp",6217,"Rogers Elementary School",0,0,0,0,0,0
5740,"Monroe County Com Sch Corp",6220,"Bloomington Graduation School",0,0,0,0,0,0
5740,"Monroe County Com Sch Corp",6223,"Jackson Creek Middle Sch",0,0,0,0,278,268
5740,"Monroe County Com Sch Corp",6225,"Templeton Elementary School",68,54,44,60,0,0
5740,"Monroe County Com Sch Corp",6226,"University Elementary School",52,71,79,72,0,0
5835,"North Montgomery Com Sch Corp",6240,"Pleasant Hill Elementary School",44,43,42,0,0,0
5835,"North Montgomery Com Sch Corp",6243,"Lester B Sommer Elem Sch",39,57,43,0,0,0
5835,"North Montgomery Com Sch Corp",6244,"Northridge Middle School",0,0,0,158,177,167
5835,"North Montgomery Com Sch Corp",6246,"Sugar Creek Elem Sch",50,47,41,0,0,0
5835,"North Montgomery Com Sch Corp",6271,"North Montgomery High School",0,0,0,0,0,0
5845,"South Montgomery Com Sch Corp",6229,"Waveland Elementary School",25,21,15,22,0,0
5845,"South Montgomery Com Sch Corp",6233,"Ladoga Elementary School",18,27,20,28,0,0
5845,"South Montgomery Com Sch Corp",6257,"Southmont Sr High School",0,0,0,0,0,0
5845,"South Montgomery Com Sch Corp",6258,"Walnut Elementary School",29,26,31,31,0,0
5845,"South Montgomery Com Sch Corp",6261,"Southmont Jr High School",0,0,0,0,134,151
5845,"South Montgomery Com Sch Corp",6269,"New Market Elementary School",67,45,56,68,0,0
5855,"Crawfordsville Com Schools",6277,"Crawfordsville Sr High School",0,0,0,0,0,0
5855,"Crawfordsville Com Schools",6281,"Joseph F Tuttle Middle School",0,0,0,185,187,173
5855,"Crawfordsville Com Schools",6289,"Mollie B Hoover Elem Sch",0,181,185,0,0,0
5855,"Crawfordsville Com Schools",6293,"Laura Hose Elementary School",0,0,0,0,0,0
5855,"Crawfordsville Com Schools",6301,"Meredith Nicholson Elem Sch",172,0,0,0,0,0
5855,"Crawfordsville Com Schools",6305,"Anna Willson School",0,0,0,0,0,0
5900,"Monroe-Gregg School District",6315,"Monrovia Middle School",0,0,0,124,126,121
5900,"Monroe-Gregg School District",6321,"Monrovia High School",0,0,0,0,0,0
5900,"Monroe-Gregg School District",6323,"Monrovia Elementary School",108,115,115,0,0,0
5910,"Eminence Community School Corp",6325,"Eminence Jr-Sr High School",0,0,0,33,38,34
5910,"Eminence Community School Corp",6327,"Eminence Elementary School",33,29,33,0,0,0
5925,"M S D Martinsville Schools",6309,"Green Township Elem Sch",38,47,50,0,0,0
5925,"M S D Martinsville Schools",6329,"Martinsville High School",0,0,0,0,0,0
5925,"M S D Martinsville Schools",6331,"Martinsville West Middle Sch",0,0,0,190,202,209
5925,"M S D Martinsville Schools",6333,"Ronald K Bell East Middle School",0,0,0,191,218,209
5925,"M S D Martinsville Schools",6337,"Brooklyn Elementary School",29,35,31,0,0,0
5925,"M S D Martinsville Schools",6341,"Centerton Elementary School",36,44,31,0,0,0
5925,"M S D Martinsville Schools",6344,"South Elementary Sch",74,63,68,0,0,0
5925,"M S D Martinsville Schools",6349,"Charles L Smith Elem School",38,46,43,0,0,0
5925,"M S D Martinsville Schools",6357,"Paragon Elementary School",48,49,37,0,0,0
5925,"M S D Martinsville Schools",6361,"Poston Road Elementary School",59,75,73,0,0,0
5925,"M S D Martinsville Schools",6367,"Central Elementary School",36,39,38,0,0,0
5930,"Mooresville Con School Corp",6369,"Mooresville High School",0,0,0,0,0,0
5930,"Mooresville Con School Corp",6373,"Paul Hadley Middle Sch",0,0,0,0,346,379
5930,"Mooresville Con School Corp",6375,"Neil Armstrong Elem Sch",79,76,84,89,0,0
5930,"Mooresville Con School Corp",6381,"Newby Memorial Elem Sch",46,46,41,57,0,0
5930,"Mooresville Con School Corp",6385,"North Madison Elem Sch",99,98,83,123,0,0
5930,"Mooresville Con School Corp",6387,"Northwood Elementary School",74,88,67,75,0,0
5930,"Mooresville Con School Corp",6393,"Waverly Elementary School",44,50,48,43,0,0
5945,"North Newton School Corp",6397,"Morocco Elementary School",20,29,28,25,0,0
5945,"North Newton School Corp",6405,"Lake Village Elementary Sch",32,27,27,18,0,0
5945,"North Newton School Corp",6409,"Lincoln Elementary School",57,42,57,49,0,0
5945,"North Newton School Corp",6411,"North Newton Jr-Sr High Sch",0,0,0,0,131,117
5995,"South Newton School Corp",6417,"South Newton Senior High Sch",0,0,0,0,0,0
